ID         Site                     App     Workdir              State           Tags                                                                                               
33968032   2x2_production_polaris   larnd   workdir/511_larnd    JOB_FINISHED    {'index': '511', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968033   2x2_production_polaris   larnd   workdir/512_larnd    JOB_FINISHED    {'index': '512', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968034   2x2_production_polaris   larnd   workdir/513_larnd    JOB_FINISHED    {'index': '513', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968035   2x2_production_polaris   larnd   workdir/514_larnd    JOB_FINISHED    {'index': '514', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968036   2x2_production_polaris   larnd   workdir/515_larnd    JOB_FINISHED    {'index': '515', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968037   2x2_production_polaris   larnd   workdir/516_larnd    JOB_FINISHED    {'index': '516', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968038   2x2_production_polaris   larnd   workdir/517_larnd    JOB_FINISHED    {'index': '517', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968039   2x2_production_polaris   larnd   workdir/518_larnd    JOB_FINISHED    {'index': '518', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968040   2x2_production_polaris   larnd   workdir/519_larnd    JOB_FINISHED    {'index': '519', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968041   2x2_production_polaris   larnd   workdir/520_larnd    JOB_FINISHED    {'index': '520', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968042   2x2_production_polaris   larnd   workdir/521_larnd    RESTART_READY   {'index': '521', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968043   2x2_production_polaris   larnd   workdir/522_larnd    JOB_FINISHED    {'index': '522', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968044   2x2_production_polaris   larnd   workdir/523_larnd    RESTART_READY   {'index': '523', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968045   2x2_production_polaris   larnd   workdir/524_larnd    JOB_FINISHED    {'index': '524', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968046   2x2_production_polaris   larnd   workdir/525_larnd    RESTART_READY   {'index': '525', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968047   2x2_production_polaris   larnd   workdir/526_larnd    JOB_FINISHED    {'index': '526', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968048   2x2_production_polaris   larnd   workdir/527_larnd    JOB_FINISHED    {'index': '527', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968049   2x2_production_polaris   larnd   workdir/528_larnd    JOB_FINISHED    {'index': '528', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '401'}   
33968050   2x2_production_polaris   larnd   workdir/529_larnd    JOB_FINISHED    {'index': '529', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968051   2x2_production_polaris   larnd   workdir/530_larnd    JOB_FINISHED    {'index': '530', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968052   2x2_production_polaris   larnd   workdir/531_larnd    JOB_FINISHED    {'index': '531', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968053   2x2_production_polaris   larnd   workdir/532_larnd    JOB_FINISHED    {'index': '532', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968054   2x2_production_polaris   larnd   workdir/533_larnd    JOB_FINISHED    {'index': '533', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968055   2x2_production_polaris   larnd   workdir/534_larnd    JOB_FINISHED    {'index': '534', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968056   2x2_production_polaris   larnd   workdir/535_larnd    RESTART_READY   {'index': '535', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968057   2x2_production_polaris   larnd   workdir/536_larnd    RESTART_READY   {'index': '536', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968058   2x2_production_polaris   larnd   workdir/537_larnd    JOB_FINISHED    {'index': '537', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968059   2x2_production_polaris   larnd   workdir/538_larnd    RESTART_READY   {'index': '538', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968060   2x2_production_polaris   larnd   workdir/539_larnd    JOB_FINISHED    {'index': '539', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968061   2x2_production_polaris   larnd   workdir/540_larnd    JOB_FINISHED    {'index': '540', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968062   2x2_production_polaris   larnd   workdir/541_larnd    JOB_FINISHED    {'index': '541', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968063   2x2_production_polaris   larnd   workdir/542_larnd    JOB_FINISHED    {'index': '542', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968064   2x2_production_polaris   larnd   workdir/543_larnd    JOB_FINISHED    {'index': '543', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968065   2x2_production_polaris   larnd   workdir/544_larnd    JOB_FINISHED    {'index': '544', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968066   2x2_production_polaris   larnd   workdir/545_larnd    JOB_FINISHED    {'index': '545', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968067   2x2_production_polaris   larnd   workdir/546_larnd    JOB_FINISHED    {'index': '546', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968068   2x2_production_polaris   larnd   workdir/547_larnd    JOB_FINISHED    {'index': '547', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968069   2x2_production_polaris   larnd   workdir/548_larnd    JOB_FINISHED    {'index': '548', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968070   2x2_production_polaris   larnd   workdir/549_larnd    JOB_FINISHED    {'index': '549', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968071   2x2_production_polaris   larnd   workdir/550_larnd    JOB_FINISHED    {'index': '550', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968072   2x2_production_polaris   larnd   workdir/551_larnd    JOB_FINISHED    {'index': '551', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968073   2x2_production_polaris   larnd   workdir/552_larnd    JOB_FINISHED    {'index': '552', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968074   2x2_production_polaris   larnd   workdir/553_larnd    JOB_FINISHED    {'index': '553', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968075   2x2_production_polaris   larnd   workdir/554_larnd    JOB_FINISHED    {'index': '554', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968076   2x2_production_polaris   larnd   workdir/555_larnd    JOB_FINISHED    {'index': '555', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968077   2x2_production_polaris   larnd   workdir/556_larnd    JOB_FINISHED    {'index': '556', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968078   2x2_production_polaris   larnd   workdir/557_larnd    JOB_FINISHED    {'index': '557', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968079   2x2_production_polaris   larnd   workdir/558_larnd    JOB_FINISHED    {'index': '558', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968080   2x2_production_polaris   larnd   workdir/559_larnd    JOB_FINISHED    {'index': '559', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968081   2x2_production_polaris   larnd   workdir/560_larnd    JOB_FINISHED    {'index': '560', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968082   2x2_production_polaris   larnd   workdir/561_larnd    JOB_FINISHED    {'index': '561', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968083   2x2_production_polaris   larnd   workdir/562_larnd    JOB_FINISHED    {'index': '562', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968084   2x2_production_polaris   larnd   workdir/563_larnd    JOB_FINISHED    {'index': '563', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968085   2x2_production_polaris   larnd   workdir/564_larnd    JOB_FINISHED    {'index': '564', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968086   2x2_production_polaris   larnd   workdir/565_larnd    JOB_FINISHED    {'index': '565', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968087   2x2_production_polaris   larnd   workdir/566_larnd    JOB_FINISHED    {'index': '566', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968088   2x2_production_polaris   larnd   workdir/567_larnd    RESTART_READY   {'index': '567', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968089   2x2_production_polaris   larnd   workdir/568_larnd    JOB_FINISHED    {'index': '568', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968090   2x2_production_polaris   larnd   workdir/569_larnd    JOB_FINISHED    {'index': '569', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968091   2x2_production_polaris   larnd   workdir/570_larnd    JOB_FINISHED    {'index': '570', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968092   2x2_production_polaris   larnd   workdir/571_larnd    JOB_FINISHED    {'index': '571', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968093   2x2_production_polaris   larnd   workdir/572_larnd    JOB_FINISHED    {'index': '572', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968094   2x2_production_polaris   larnd   workdir/573_larnd    RESTART_READY   {'index': '573', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968095   2x2_production_polaris   larnd   workdir/574_larnd    JOB_FINISHED    {'index': '574', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968096   2x2_production_polaris   larnd   workdir/575_larnd    JOB_FINISHED    {'index': '575', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968097   2x2_production_polaris   larnd   workdir/576_larnd    RESTART_READY   {'index': '576', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968098   2x2_production_polaris   larnd   workdir/577_larnd    JOB_FINISHED    {'index': '577', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968099   2x2_production_polaris   larnd   workdir/578_larnd    JOB_FINISHED    {'index': '578', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968100   2x2_production_polaris   larnd   workdir/579_larnd    JOB_FINISHED    {'index': '579', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968101   2x2_production_polaris   larnd   workdir/580_larnd    JOB_FINISHED    {'index': '580', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968102   2x2_production_polaris   larnd   workdir/581_larnd    JOB_FINISHED    {'index': '581', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968103   2x2_production_polaris   larnd   workdir/582_larnd    JOB_FINISHED    {'index': '582', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968104   2x2_production_polaris   larnd   workdir/583_larnd    JOB_FINISHED    {'index': '583', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968105   2x2_production_polaris   larnd   workdir/584_larnd    JOB_FINISHED    {'index': '584', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968106   2x2_production_polaris   larnd   workdir/585_larnd    JOB_FINISHED    {'index': '585', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968107   2x2_production_polaris   larnd   workdir/586_larnd    JOB_FINISHED    {'index': '586', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968108   2x2_production_polaris   larnd   workdir/587_larnd    JOB_FINISHED    {'index': '587', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968109   2x2_production_polaris   larnd   workdir/588_larnd    JOB_FINISHED    {'index': '588', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968110   2x2_production_polaris   larnd   workdir/589_larnd    RESTART_READY   {'index': '589', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968111   2x2_production_polaris   larnd   workdir/590_larnd    JOB_FINISHED    {'index': '590', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968112   2x2_production_polaris   larnd   workdir/591_larnd    JOB_FINISHED    {'index': '591', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968113   2x2_production_polaris   larnd   workdir/592_larnd    JOB_FINISHED    {'index': '592', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968114   2x2_production_polaris   larnd   workdir/593_larnd    JOB_FINISHED    {'index': '593', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968115   2x2_production_polaris   larnd   workdir/594_larnd    JOB_FINISHED    {'index': '594', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968116   2x2_production_polaris   larnd   workdir/595_larnd    JOB_FINISHED    {'index': '595', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968117   2x2_production_polaris   larnd   workdir/596_larnd    JOB_FINISHED    {'index': '596', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968118   2x2_production_polaris   larnd   workdir/597_larnd    JOB_FINISHED    {'index': '597', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968119   2x2_production_polaris   larnd   workdir/598_larnd    JOB_FINISHED    {'index': '598', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968120   2x2_production_polaris   larnd   workdir/599_larnd    JOB_FINISHED    {'index': '599', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968121   2x2_production_polaris   larnd   workdir/600_larnd    JOB_FINISHED    {'index': '600', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968122   2x2_production_polaris   larnd   workdir/601_larnd    JOB_FINISHED    {'index': '601', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968123   2x2_production_polaris   larnd   workdir/602_larnd    JOB_FINISHED    {'index': '602', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968124   2x2_production_polaris   larnd   workdir/603_larnd    JOB_FINISHED    {'index': '603', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968125   2x2_production_polaris   larnd   workdir/604_larnd    RESTART_READY   {'index': '604', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968126   2x2_production_polaris   larnd   workdir/605_larnd    RESTART_READY   {'index': '605', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968127   2x2_production_polaris   larnd   workdir/606_larnd    JOB_FINISHED    {'index': '606', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968128   2x2_production_polaris   larnd   workdir/607_larnd    JOB_FINISHED    {'index': '607', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968129   2x2_production_polaris   larnd   workdir/608_larnd    JOB_FINISHED    {'index': '608', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968130   2x2_production_polaris   larnd   workdir/609_larnd    RESTART_READY   {'index': '609', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968131   2x2_production_polaris   larnd   workdir/610_larnd    RESTART_READY   {'index': '610', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968132   2x2_production_polaris   larnd   workdir/611_larnd    JOB_FINISHED    {'index': '611', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968133   2x2_production_polaris   larnd   workdir/612_larnd    JOB_FINISHED    {'index': '612', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968134   2x2_production_polaris   larnd   workdir/613_larnd    JOB_FINISHED    {'index': '613', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968135   2x2_production_polaris   larnd   workdir/614_larnd    JOB_FINISHED    {'index': '614', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968136   2x2_production_polaris   larnd   workdir/615_larnd    JOB_FINISHED    {'index': '615', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968137   2x2_production_polaris   larnd   workdir/616_larnd    RESTART_READY   {'index': '616', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968138   2x2_production_polaris   larnd   workdir/617_larnd    JOB_FINISHED    {'index': '617', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968139   2x2_production_polaris   larnd   workdir/618_larnd    JOB_FINISHED    {'index': '618', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968140   2x2_production_polaris   larnd   workdir/619_larnd    JOB_FINISHED    {'index': '619', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968141   2x2_production_polaris   larnd   workdir/620_larnd    JOB_FINISHED    {'index': '620', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968142   2x2_production_polaris   larnd   workdir/621_larnd    JOB_FINISHED    {'index': '621', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968143   2x2_production_polaris   larnd   workdir/622_larnd    RESTART_READY   {'index': '622', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968144   2x2_production_polaris   larnd   workdir/623_larnd    JOB_FINISHED    {'index': '623', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968145   2x2_production_polaris   larnd   workdir/624_larnd    JOB_FINISHED    {'index': '624', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968146   2x2_production_polaris   larnd   workdir/625_larnd    JOB_FINISHED    {'index': '625', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968147   2x2_production_polaris   larnd   workdir/626_larnd    JOB_FINISHED    {'index': '626', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968148   2x2_production_polaris   larnd   workdir/627_larnd    JOB_FINISHED    {'index': '627', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968149   2x2_production_polaris   larnd   workdir/628_larnd    JOB_FINISHED    {'index': '628', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968150   2x2_production_polaris   larnd   workdir/629_larnd    JOB_FINISHED    {'index': '629', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968151   2x2_production_polaris   larnd   workdir/630_larnd    JOB_FINISHED    {'index': '630', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968152   2x2_production_polaris   larnd   workdir/631_larnd    JOB_FINISHED    {'index': '631', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968153   2x2_production_polaris   larnd   workdir/632_larnd    RESTART_READY   {'index': '632', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968154   2x2_production_polaris   larnd   workdir/633_larnd    JOB_FINISHED    {'index': '633', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968155   2x2_production_polaris   larnd   workdir/634_larnd    JOB_FINISHED    {'index': '634', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968156   2x2_production_polaris   larnd   workdir/635_larnd    JOB_FINISHED    {'index': '635', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968157   2x2_production_polaris   larnd   workdir/636_larnd    RESTART_READY   {'index': '636', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968158   2x2_production_polaris   larnd   workdir/637_larnd    JOB_FINISHED    {'index': '637', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968159   2x2_production_polaris   larnd   workdir/638_larnd    RESTART_READY   {'index': '638', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968160   2x2_production_polaris   larnd   workdir/639_larnd    JOB_FINISHED    {'index': '639', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968161   2x2_production_polaris   larnd   workdir/640_larnd    JOB_FINISHED    {'index': '640', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968162   2x2_production_polaris   larnd   workdir/641_larnd    JOB_FINISHED    {'index': '641', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968163   2x2_production_polaris   larnd   workdir/642_larnd    JOB_FINISHED    {'index': '642', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968164   2x2_production_polaris   larnd   workdir/643_larnd    JOB_FINISHED    {'index': '643', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968165   2x2_production_polaris   larnd   workdir/644_larnd    JOB_FINISHED    {'index': '644', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968166   2x2_production_polaris   larnd   workdir/645_larnd    RESTART_READY   {'index': '645', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968167   2x2_production_polaris   larnd   workdir/646_larnd    JOB_FINISHED    {'index': '646', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968168   2x2_production_polaris   larnd   workdir/647_larnd    JOB_FINISHED    {'index': '647', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968169   2x2_production_polaris   larnd   workdir/648_larnd    JOB_FINISHED    {'index': '648', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968170   2x2_production_polaris   larnd   workdir/649_larnd    JOB_FINISHED    {'index': '649', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968171   2x2_production_polaris   larnd   workdir/650_larnd    JOB_FINISHED    {'index': '650', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968172   2x2_production_polaris   larnd   workdir/651_larnd    JOB_FINISHED    {'index': '651', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968173   2x2_production_polaris   larnd   workdir/652_larnd    JOB_FINISHED    {'index': '652', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968174   2x2_production_polaris   larnd   workdir/653_larnd    JOB_FINISHED    {'index': '653', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
33968175   2x2_production_polaris   larnd   workdir/654_larnd    JOB_FINISHED    {'index': '654', 'workflow': 'MiniRun5_1E19_RHC_W_ION_Systematics_larnd_v0', 'job_start': '529'}   
